page_num,genus,epithet,infra,author,taxon rank
616,Airopsis,insularis,,(Pari.) Nym. ,species
616,Aizoon,,,,genus
616,Aizoon,hispanicum,,,species
616,Alisma,,,,genus
616,Alisma,arcuatum,,Michalet ,species
616,Alisma,damasonium,,L. ,species
616,Alisma,gramineum,,Gmel. ,species
617,Alisma,graminifolium,,Ehrh. ,species
617,Alisma,lanceolatum,,Whit. ,species
617,Alisma,plantago-aquatica,,L. ,species
617,Alisma,ranunculoides,,L. ,species
617,Allium,,,,genus
617,Allium,affine,,Ledeb. ,species
617,Allium,ampeloprasum,,L. ,species
617,Allium,artemisietorum,,Feinbr. ,species
617,Allium,arvense,,Guss. ,species
617,Allium,aschersonianum,,W. Barb. ,species
617,Allium,asclepiadeum,,Bornm. ,species
617,Allium,azaurenum,,Gomb. ,species
617,Allium,bassitense,,Thiéb. ,species
617,Allium,calyptratum,,Boiss. ,species
617,Allium,carmeli,,Boiss. ,species
617,Allium,cassium,,Boiss. ,species
617,Allium,cepa,,L. ,species
617,Allium,chloranthum,,Boiss. ,species
617,Allium,chrysantherum,,Boiss. et Reut. ,species
617,Allium,cilicium,,Boiss. ,species
617,Allium,coppoleri,,Tineo ,species
617,Allium,curtum,,Boiss. et Gaill. ,species
617,Allium,damascenum,,Feinbr. ,species
617,Allium,descendens,,Sibth. et Smith ,species
617,Allium,de∫er˛i,,syriaci Feinbr. ,species
617,Allium,dicïyoprasum,,C. A. Mey. ,species
617,Allium,drusorum,,Feinbr. ,species
617,Allium,dumetorum,,,species
617,Allium,emarginatum,,Rech. ,species
617,Allium,erdelii,,Zucc. ,species
617,Allium,eriophyllum,,Boiss. ,species
617,Allium,feinbergii,,Oppenh. ,species
617,Allium,graecum,,d'Urv. ,species
617,Allium,haussknechtii,,Nabelek ,species
617,Allium,hierochuntinum,,Boiss. ,species
617,Allium,hirsutum,,Zucc. ,species
617,Allium,karyateini,,Post ,species
617,Allium,laceratum,,Boiss. et Noë ,species
617,Allium,libani,,Boiss. ,species
617,Allium,lycaonicum,,Siehe ,species
617,Allium,macrochaetum,,Boiss. et Hausskn. ,species
617,Allium,makmelianum,,Post ,species
617,Allium,margaritaceum,,Ledeb. ,species
617,Allium,myrianthum,,Boiss. ,species
617,Allium,neapolitanum,,Cyr. ,species
617,Allium,nigrum,,L. ,species
617,Allium,noëanum,,Reut. ,species
617,Allium,olivieri,,Boiss. ,species
617,Allium,opacum,,Rech. ,species
617,Allium,orientale,,Boiss. ,species
617,Allium,pollens,,L. ,species
617,Allium,paniculatum,,L. ,species
617,Allium,phanerantherum,,Boiss. ,species
617,Allium,porrum,,L. ,species
617,Allium,pseudocalyptratum,,Moût. ,species
617,Allium,pseudophanerantherum,,Rech. fil. ,species
617,Allium,qasyunense,,Moût. ,species
617,Allium,rothii,,Zucc. ,species
617,Allium,rotundum,,L. ,species
617,Allium,rupicolum,,ﬁoiss. ,species
617,Allium,sannineum,,Gomb. ,species
617,Allium,sativum,,L. ,species
617,Allium,schergianum,,Boiss. ,species
617,Allium,schuberti,,Zucc. ,species
617,Allium,scorodoprasum,,L. ,species
617,Allium,sindjarense,,Boiss. et Hausskn. ,species
617,Allium,sphuencephalum,,L. ,species
617,Allium,stamineum,,Boiss. ,species
617,Allium,stenopetalum,,Boiss. et Ky ,species
617,Allium,subhirsutum,,L. ,species
617,Allium,telavivense,,Eig ,species
617,Allium,trifoliatum,,Cyr. ,species
617,Allium,vineale,,L. ,species
617,Allium,viridi-album,,Tineo ,species
617,Allium,wiedemannianum,,Regel ,species
617,Allium,zebdanense,,Boiss. et Noë ,species
617,Alnus,,,,genus
617,Alnus,orientalis,,Decne ,species
617,Aloe,,,,genus
617,Aloe,vera,,L. ,species
617,Alopecurus,,,,genus
617,Alopecurus,agrestis,,L. ,species
617,Alopecurus,anthoxanthoides,,Boiss. ,species
617,Alopecurus,arundinacea,,Poir. ,species
617,Alopecurus,gerardi,,(Ail.) Vill. ,species
617,Alopecurus,involucratus,,Post ,species
617,Alopecurus,monspeliensis,,L. ,species
617,Alopecurus,myosuroides,,Huds. ,species
617,Alopecurus,nigricans,,Hornem ,species
617,Alopecurus,pratensis,,L. ,species
617,Alopecurus,vaginatus,,(Willd.) Pali. ,species
617,Alopecurus,ventricosus,,Pers. ,species
617,Alsine,,,,genus
617,Alsine,brevis,,Boiss. ,species
617,Alsine,decipiens,,Fenzl ,species
617,Alsine,formosa,,Fenzl ,species
617,Alsine,globulosa,,C. A. Mey. ,species
617,Alsine,intermedia,,Boiss. ,species
617,Alsine,juniperina,,(L.) Fenzl ,species
617,Alsine,libanotica,,Boiss. ,species
617,Alsine,media,,L. ,species
617,Alsine,mesogitana,,Boiss. ,species
617,Alsine,meyeri,,Boiss. ,species
617,Alsine,picta,,(Sibth. et Smith) Fenzl ,species
617,Alsine,rupestris,,(Lab.) Fenzl ,species
617,Alsine,smithii,,Fenzl ,species
617,Alsine,succulentaj.,,Gay ,species
617,Alsine,tenuifolia,,(L.) Crantz ,species
617,Alsine,thymifolia,,(Sibth. et Smith) Boiss. ,species
617,Alternanthera,,,,genus
617,Alternanthera,ammna,,(Lam.) Voss. ,species
617,Alternanthera,sessilis,,(L.) R. Br. ,species
617,Alternanthera,versicolor,,(Lam.) Niehls. ,species
618,,FLORE,,FLORE ,species
618,Amaranthus,,,,genus
618,Amaranthus,albu˛,,L. ,species
618,Amaranthus,angustifolius,,Lam. ,species
618,Amaranthus,ascendens,,Loisel. ,species
618,Amaranthus,blitoides,,G. Wats. ,species
618,Amaranthus,blitum,,L. ,species
618,Amaranthus,caudatus,,L. ,species
618,Amaranthus,chlorostachys,,Willd. ,species
618,Amaranthus,cruentus,,L. ,species
618,Amaranthus,deflexus,,L. ,species
618,Amaranthus,gracilis,,Desf. ,species
618,Amaranthus,graecizans,,L. ,species
618,Amaranthus,hybridus,,L. ,species
618,Amaranthus,hypochondriacus,,L. ,species
618,Amaranthus,lividus,,L. ,species
618,Amaranthus,oleraceus,,L. ,species
618,Amaranthus,paniculatus,,L. ,species
618,Amaranthus,patulus,,Bertol. ,species
618,Amaranthus,retroflexus,,L. ,species
618,Amaranthus,viridis,,L. ,species
618,Amaryllis,,,,genus
618,Amaryllis,montana,,Labili. ,species
618,Amaryllis,tatarica,,Pall. ,species
618,Ammochloa,,,,genus
618,Ammochloa,humilis,,M. Bieb. ,species
618,Ammochloa,palaestina,,Boiss. ,species
618,Ammochloa,subacaulis,,Bal. ,species
618,Ammophila,,,,genus
618,Ammophila,arenaria,,(L.) Link ,species
618,Ammophila,arundinacea,,Host ,species
618,Anabasis,,,,genus
618,Anabasis,alopecuroides,,Del. ,species
618,Anabasis,aphylla,,L. ,species
618,Anabasis,articulata,,Forsk. ,species
618,Anabasis,haussknechtii,,Bge ,species
618,Anabasis,phyllophora,,Kar. et Kir. ,species
618,Anabasis,ramosissima,,Dingier ,species
618,Anabasis,setifera,,Moqu. ,species
618,Anabasis,spinosissima,,L. fil. ,species
618,Anacamptis,,,,genus
618,Anacamptis,pyramidalis,,(L.) L. C. Rich. ,species
618,Androcymbium,,,,genus
618,Androcymbium,palœstinum,,(Boiss.) Baker ,species
618,Andropogon,,,,genus
618,Andropogon,allionii,,(Lam. et D.C.) Rœm. ,species
618,Andropogon,arriani,,Edgw. ,species
618,Andropogon,contortus,,L. ,species
618,Andropogon,distachyus,,L. ,species
618,Andropogon,gryllus,,L. ,species
618,Andropogon,hirtus,,L. ,species
618,Andropogon,ischaemum,,L. ,species
618,Andropogon,olivieri,,Boiss. ,species
618,Andropogon,pubescens,,Vis. ,species
618,Andropogon,ravennae,,L. ,species
618,Andropogon,strictus,,Host ,species
618,Ankyropetalum,,,,genus
618,Ankyropetalum,arsusianum,,Boiss. ,species
618,Ankyropetalum,cœlesyriacum,,Boiss. ,species
618,Ankyropetalum,gypsophiloides,,Fenzl ,species
618,Anagramme,,,,genus
618,Anagramme,leptophylla,,(L.) Link ,species
618,Anthistiria,,,,genus
618,Anthistiria,brachyantha,,Boiss. ,species
618,Anthistiria,ciliata,,L. fil. ,species
618,Anthoxanthum,,,,genus
618,Anthoxanthum,odqratum,,L. ,species
618,Antinoria,,,,genus
618,Antinoria,insularis,,Pari. ,species
618,Apera,,,,genus
618,Apera,interrupta,,(L.) Beauv. ,species
618,Arceuthobium,,,,genus
618,Arceuthobium,oxycedri,,(D.C.) M. Bieb. ,species
618,Arceuthos,,,,genus
618,Arceuthos,drupacea,,(Lab.) Ant. et Ky ,species
618,Arenaria,,,,genus
618,Arenaria,adonidis,,Peyron ,species
618,Arenaria,bocconii,,Soleirol ,species
618,Arenaria,cassia,,Boiss. ,species
618,Arenaria,deflexa,,Decne ,species
618,Arenaria,diandra,,Guss. ,species
618,Arenaria,globulosa,,Lab. ,species
618,Arenaria,graveolens,,Schreb. ,species
618,Arenaria,hybrida,,Vill. ,species
618,Arenaria,juniperina,,L. ,species
618,Arenaria,leptoclados,,Guss. ,species
618,Arenaria,liban,,otica Ky ,species
618,Arenaria,marginata,,D;C. ,species
618,Arenaria,media,,L. ,species
618,Arenaria,mediterranea,,Ledeb. ,species
618,Arenaria,mucronata,,Sibth. et Smith ,species
618,Arenaria,oxypetala,,Sibth. et Smith ,species
618,Arenaria,pamphylica,,Boiss. et Heldr. ,species
618,Arenaria,picta,,Sibth. et Smith ,species
618,Arenaria,pubescens,,d'Urv. ,species
618,Arenaria,rubra,,L. ,species
618,Arenaria,rupestris,,Labili. ,species
618,Arenaria,salsuginea,,Bunge ,species
618,Arenaria,serpyllifolia,,L. ,species
618,Arenaria,spinuliflora,,Ser. ,species
618,Arenaria,subtilis,,Fenzl ,species
618,Arenaria,tremula,,Boiss. ,species
618,Arenaria,viscosa,,Schreb. ,species
618,Arisarum,,,,genus
618,Arisarum,libani,,Schott ,species
618,Arisarum,veslingii,,Schott ,species
618,Arisarum,vulgare,,Targ.-Tozz. ,species
618,Aristella,,,,genus
618,Aristella,bromoides,,(L.) Bertol. ,species
618,Aristida,,,,genus
618,Aristida,adscensionis,,L. ,species
618,Aristida,caerulescens,,Desf. ,species
618,Aristida,festucoides,,Poir. ,species
618,Aristida,forskalei,,Tausch ,species
618,Aristida,lanata,,Forsk. ,species
619,Aristida,plumosa,,L. ,species
619,Aristida,pumila,,Decne ,species
619,Aristolochia,,,,genus
619,Aristolochia,altissima,,Desf. ,species
619,Aristolochia,billiardieri,,Jaub. et Spach ,species
619,Aristolochia,bottae,,Jaub. et Spach ,species
619,Aristolochia,maurorum,,L. ,species
619,Aristolochia,parvifolia,,Sibth. et Sm. ,species
619,Aristolochia,pœcilantha,,Boiss. ,species
619,Aristolochia,scabridula,,Boiss. ,species
619,Aristolochia,sempervirens,,L. ,species
619,Arrhenatherum,,,,genus
619,Arrhenatherum,avenaceum,,Beauv. ,species
619,Arrhenatherum,elatius,,(L.) Mert. et Koch ,species
619,Arrhenatherum,kotschyi,,Boiss. ,species
619,Arrhenatherum,palaestinum,,Boiss. ,species
619,Arthrocnemum,,,,genus
619,Arthrocnemum,coralloides,,Loscos et Pardo ,species
619,Arthrocnemum,fruticosum,,(L.) Moq. ,species
619,Arthrocnemum,glaucum,,(Del.) Ung.-Sternb. ,species
619,Arum,,,,genus
619,Arum,arisarum,,L. ,species
619,Arum,conophalloides,,Ky ,species
619,Arum,detruncatum,,C. A. Mey. ,species
619,Arum,dioscoridis,,Sibth. et Smith ,species
619,Arum,elongatum,,Stev. ,species
619,Arum,gratum,,Schott ,species
619,Arum,hygrophilum,,Boiss. ,species
619,Arum,intortum,,Banks et Sol. ,species
619,Arum,italicum,,Mill. ,species
619,Arum,melanopus,,Boiss. ,species
619,Arum,orientale,,M. Bieb. ,species
619,Arum,palaestinum,,Boiss. ,species
619,Arum,rauwolfii,,Blume ,species
619,Arum,rupicola,,Boiss. ,species
619,Arum,spiculatum,,Blume ,species
619,Arum,syriacum,,Blume ,species
619,Arundo,,,,genus
619,Arundo,arenaria,,L. ,species
619,Arundo,donax,,L. ,species
619,Arundo,epigeios,,L. ,species
619,Arundo,littorea,,Schrad. ,species
619,Arundo,•mauritanica,,Desf. ,species
619,Arundo,phragmites,,L. ,species
619,Arundo,pliniana,,Turra ,species
619,Arundo,plinii,,Turra ,species
619,Arundo,pseudophragmites,,Hall. fil. ,species
619,Asarum,hypocistis,,hypocistis L. ,species
619,Asparagus,,,,genus
619,Asparagus,acutifolius,,L. ,species
619,Asparagus,aphyllus,,L. ,species
619,Asparagus,officinalis,,L. ,species
619,Asparagus,palaestinus,,Baker ,species
619,Asparagus,stipularis,,Forsk. ,species
619,Asparagus,trichophyllus,,Bunge ,species
619,Asphodeline,,,,genus
619,Asphodeline,brevicaulis,,(Bertol.) J. Gay ,species
619,Asphodeline,damascena,,Boiss. ,species
619,Asphodeline,edumea,,(Zoh.) Moût. ,species
619,Asphodeline,globiferaj.,,Gay ,species
619,Asphodeline,isthmocarpa,,J. Gay ,species
619,Asphodeline,liburnica,,(Scop.) Reichenb. ,species
619,Asphodeline,lutea,,(L.) Reichenb. ,species
619,Asphodeline,recurva,,Post ,species
619,Asphodeline,taurica,,(Pall.) Kunth ,species
619,Asphodeline,tenuior,,(Fisch.) Ledeb. ,species
619,Asphodelusi,,,,genus
619,Asphodelusi,aestivus,,Brot. ,species
619,Asphodelusi,brevicaulis,,Bertol. ,species
619,Asphodelusi,fistulosus,,L. ,species
619,Asphodelusi,inderiensis,,Stev. ,species
619,Asphodelusi,liburnicus,,Scop. ,species
619,Asphodelusi,luteus,,L. ,species
619,Asphodelusi,microcarpus,,Salzm. et Viv. ,species
619,Asphodelusi,ramosus,,L. ,species
619,Asphodelusi,tauricus,,Pali. ,species
619,Aspidium,,,,genus
619,Aspidium,libanoticum,,Rosenstock ,species
619,Asplenium,,,,genus
619,Asplenium,adianthum-nigrum,,L. ,species
619,Asplenium,bourgaei,,Boiss. ,species
619,Asplenium,ceterach,,L. ,species
619,Asplenium,fontanum,,Bernh. ,species
619,Asplenium,haussknechtii,,Godet et Reut. ,species
619,Asplenium,ruta-muraria,,L. ,species
619,Asplenium,sagittatum,,(D.C.) A. Bange ,species
619,Asplenium,scolopendrium,,L. ,species
619,Asplenium,trichomanes,,L. ,species
619,Athyrium,,,,genus
619,Athyrium,filix-femina,,(L.) Roth ,species
619,Atraphaxis,,,,genus
619,Atraphaxis,billardieri,,Jaub. et Spach ,species
619,Atraphaxis,spinosa,,L. ,species
619,Atriplex,,,,genus
619,Atriplex,alexandrina,,Boiss. ,species
619,Atriplex,amana,,Post ,species
619,Atriplex,autrani,,Post ,species
619,Atriplex,crystallina,,Boiss. ,species
619,Atriplex,glauca,,L. ,species
619,Atriplex,halimus,,L. ,species
619,Atriplex,hastata,,L. ,species
619,Atriplex,heterosperma,,Bunge ,species
619,Atriplex,hortensis,,L. ,species
619,Atriplex,lasiantha,,Boiss. ,species
619,Atriplex,leucoclada,,Boiss. ,species
619,Atriplex,littoralis,,L. ,species
619,Atriplex,micrantha,,C. A. Mey. ,species
619,Atriplex,palaestina,,Boiss. ,species
619,Atriplex,parvifolia,,Moq. ,species
619,Atriplex,patula,,L. ,species
620,Atriplex,portulacoides,,L. ,species
620,Atriplex,ro˛ea,,L. ,species
620,Atriplex,stylosa,,Viv. ,species
620,Atriplex,tatarica,,L. ,species
620,Atriplex,thunbergifolia,,Boiss. et Noë ,species
620,Atriplex,turcomanica,,Moqu. ,species
620,Atriplex,zahlensis,,Moût. ,species
620,Atropis,,,,genus
620,Atropis,convoluta,,(Hornem.) Griseb. ,species
620,Atropis,distans,,(L.) Rupr. ,species
620,Avena,,,,genus
620,Avena,alba,,Vahl ,species
620,Avena,barbata,,Potter ,species
620,Avena,clauda,,Dur. ,species
620,Avena,convoluta,,Presl ,species
620,Avena,elatior,,L. ,species
620,Avena,fatua,,L. ,species
620,Avena,flavescens,,L. ,species
620,Avena,fragilis,,L. ,species
620,Avena,macra,,Stev. ,species
620,Avena,orientalis,,Schrad. ,species
620,Avena,pilosa,,M. Bieb. ,species
620,Avena,pratensis,,L. ,species
620,Avena,sativa,,L. ,species
620,Avena,sterilis,,L. ,species
620,Avena,wiestii,,Steud. ,species
620,Axyris,ceratoides,,ceratoides L. ,species
620,Baldingera,colorata,,colorata FI. Witt. ,species
620,Bassia,,,,genus
620,Bassia,arabica,,(Bo s.) Maire et Weiller ,species
620,Bassia,eriophora,,(Schrad.) O. Kuntze ,species
620,Bassia,hyssopifolia,,Pali.) O. Kuntze ,species
620,Bassia,monticola,,(Boiss.) O. Kuntze ,species
620,Bassia,muricata,,L.) Murr. ,species
620,Beckmannia,,,,genus
620,Beckmannia,eruciformis,,(L.) Host ,species
620,Behen,vulgaris,,vulgaris Mœnch ,species
620,Bellevalia,,,,genus
620,Bellevalia,ciliata,,(Gyr.) Nées ,species
620,Bellevalia,densiflora,,Boiss. ,species
620,Bellevalia,douini,,Pabot et Moût. ,species
620,Bellevalia,flexuosa,,Boiss. ,species
620,Bellevalia,hermonis,,Moût. ,species
620,Bellevalia,longipes,,Post ,species
620,Bellevalia,macrobotrys,,Boiss. ,species
620,Bellevalia,mosheovii,,Feinbr. ,species
620,Bellevalia,nivalis,,Boiss. et Ky ,species
620,Bellevalia,palmyrensis,,Feinbr. ,species
620,Bellevalia,stepporum,,Feinbr. ,species
620,Bellevalia,trifoliata,,Boiss. ,species
620,Beta,,,,genus
620,Beta,maritima,,L. ,species
620,Beta,vulgaris,,L. ,species
620,Biarum,,,,genus
620,Flore,,,,genus
620,Flore,aleppicum,,Thiéb. ,species
620,Flore,angustatum,,(J. E. Hook.) Boiss. ,species
620,Flore,auraniticum,,Moût. ,species
620,Flore,bovei,,Blume ,species
620,Flore,carduchorum,,(Schott) Engler ,species
620,Flore,pyrami,,(Schott) Engler ,species
620,Flore,russellianum,,Schott ,species
620,Bilderdykia,,,,genus
620,Bilderdykia,convolvulus,,(L.) Dumort. ,species
620,Blechnum,,,,genus
620,Blechnum,spicant,,(L.) Roth. ,species
620,Blitum,,,,genus
620,Blitum,rubrum,,(L.) Reichenb. ,species
620,Blitum,virgatum,,L. ,species
620,Blysmus,,,,genus
620,Blysmus,compressus,,(L.) Panzer ,species
620,Bœrhavia,,,,genus
620,Bœrhavia,plumbaginea,,,species
620,Boissiera,,,,genus
620,Boissiera,bromoides,,(Hochstt.) Steud. ,species
620,Boissiera,pumilio,,(Trin.) Hackel ,species
620,Bolanthus,,,,genus
620,Bolanthus,filicaulis,,(Boiss.) Bark. ,species
620,Bolanthus,frankenioides,,(Boiss.) Bark. ,species
620,Bolanthus,hirsutus,,(Lab.) Bark. ,species
620,Bothriochloa,,,,genus
620,Bothriochloa,ischaemum,,(L.) Mansfeld ,species
620,Brachiaria,,,,genus
620,Brachiaria,eruciformis,,(Sibth. et Smith) Gmel. ,species
620,Brachiaria,mutica,,(Forsk.) Stapf ,species
620,Brachypodium,,,,genus
620,Brachypodium,distachyum,,(L.) Beauv< ,species
620,Brachypodium,pinnatum,,(L.) Beauv. ,species
620,Brachypodium,ramosum,,(L.) Roem. et Schult. ,species
620,Brachypodium,sylvaticum,,(Huds.) Beauv. ,species
620,Briza,,,,genus
620,Briza,eragrostis,,L. ,species
620,Briza,humilis,,M. Bieb. ,species
620,Briza,maxima,,L. ,species
620,Briza,minor,,L. ,species
620,Briza,spicata,,Sibth. et Smith ,species
620,Bromus,,,,genus
620,Bromus,aegyptiacus,,Tausch ,species
620,Bromus,alopecuroides,,Poir. ,species
620,Bromus,alopecuros,,Poir. ,species
620,Bromus,anatolicus,,Boiss. et Heldr. ,species
620,Bromus,arvensis,,L. ,species
620,Bromus,bikfayensis,,A. Camus et R. Gomb. ,species
620,Bromus,brachystachys,,Host ,species
620,Bromus,contortus,,Desf. ,species
620,Bromus,danthoniae,,Trin. ,species
620,Bromus,dertonensis,,Ail. ,species
620,Bromus,distachyos,,L. ,species
620,Bromus,divaricatus,,Rohde ,species
620,Bromus,erectus,,Huds. ,species
620,Bromus,fasciculatus,,Presl ,species
620,Bromus,flabellatus,,(Hack.) Boiss. ,species
621,Bromus,gussonii,,Pari. ,species
621,Bromus,hordeaceus,,L. ,species
621,Bromus,intermedius,,Guss. ,species
621,Bromus,japonicus,,Thunb. ,species
621,Bromus,lanceolatus,,Roth ,species
621,Bromus,macrpstachys,,Desf. ,species
621,Bromus,madritensis,,L. ,species
621,Bromus,maximus,,Desf. ,species
621,Bromus,mollis,,L. ,species
621,Bromus,oxyphlaeus,,Payne ,species
621,Bromus,palaestinus,,Melderis ,species
621,Bromus,patulus,,Mert. et Koch ,species
621,Bromus,pinnatus,,L. ,species
621,Bromus,ramosus,,L. ,species
621,Bromus,rigens,,L. ,species
621,Bromus,rigidus,,Roth ,species
621,Bromus,rubens,,L. ,species
621,Bromus,scoparius,,L. ,species
621,Bromus,squarrosus,,L. ,species
621,Bromus,sterilis,,L. ,species
621,Bromus,syriacus,,Boiss. et Bl. ,species
621,Bromus,tectorum,,L. ,species
621,Bromus,tomentellus,,Boiss. ,species
621,Bromus,villosus,,Forsk. ,species
621,Broussonetia,papyrifera,,papyrifera (L.) L'Hér. ,species
621,Buffonia,,,,genus
621,Buffonia,ephedrina,,Sam. ,species
621,Buffonia,kotschyana,,Boiss. ,species
621,Buffonia,macrospermaj.,,Gay ,species
621,Buffonia,multiceps,,Decne ,species
621,Buffonia,paniculata,,Dubois ,species
621,Buffonia,tenuifolia,,Vill. ,species
621,Buffonia,virgata,,Boiss. ,species
621,Bulbillaria,gageoides,,gageoides Zucc. ,species
621,Butomus,,,,genus
621,Butomus,umbellatus,,L. ,species
621,Calamagrostis,,,,genus
621,Calamagrostis,epigeios,,(L.) Roth ,species
621,Calamagrostis,littorea,,(Schrad.) D.C. ,species
621,Calamagrostis,pseudophragmites,,(Hall Fil.) Kœl. ,species
621,Calligonum,,,,genus
621,Calligonum,comosum,,L'Hér. ,species
621,Calligonum,tetrapterum,,Jaub. et Spach ,species
621,Cannabis,,,,genus
621,Cannabis,sativa,,L. ,species
621,Carex,,,,genus
621,Carex,acuta,,L. ,species
621,Carex,acutiformis,,Ehrh. ,species
621,Carex,banatica,,Heuff. ,species
621,Carex,buekii,,Wimm. ,species
621,Carex,contigua,,Hoppe ,species
621,Carex,distans,,L. ,species
621,Carex,diversicolor,,Druce ,species
621,Carex,divisa,,Huds. ,species
621,Carex,divulsa,,Stokes ,species
621,Carex,divulsa,Murr.,,echinata
621,Carex,divulsa,Desf.,,echinata
621,Carex,divulsa,Good.,,extensa
621,Carex,divulsa,Schreb.,,flacca
621,Carex,divulsa,Scop.,,glauca
621,Carex,divulsa,Curt.,,gracilis
621,Carex,divulsa,Vill.,,gynobasis
621,Carex,divulsa,Asso,,halleriana
621,Carex,divulsa,Willd.,,hispida
621,Carex,divulsa,L.,,leporina
621,Carex,divulsa,Scop.,,maxima
621,Carex,divulsa,Clarke,,mediterranea
621,Carex,divulsa,L.,,muricata
621,Carex,divulsa,Rebent.,,nemorosa
621,Carex,divulsa,Podp.,,otrubae
621,Carex,divulsa,Gay,,pachystylisj.
621,Carex,divulsa,F.,Schultz ,pairaei
621,Carex,divulsa,L.,,pallescens
621,Carex,divulsa,Good.,,paludosa
621,Carex,divulsa,Huds.,,pendula
621,Carex,divulsa,C.,A. Mey. ,phyllostachys
621,Carex,divulsa,L.,,pseudocyperus
621,Carex,divulsa,Poir.,,pubescens
621,Carex,divulsa,L.,,remota
621,Carex,divulsa,Gurt.,,riparia
621,Carex,divulsa,(L.),Simonk ,rufa
621,Carex,divulsa,Huds.,,silvatica
621,Carex,divulsa,Good.,,stellulata
621,Carex,divulsa,Wahlenb.,,stenophylla
621,Carex,divulsa,Senay,,subvùlpina
621,Carex,divulsa,L.,,vulpina
621,Caroxylon,,,,genus
621,Caroxylon,,(Cav.),Moqu. ,articulatum
621,Caroxylon,,Moqu.,,salicomicum
