page_num,genus,epithet,infra,author,taxon rank
616,Aira,(Pari.),,(Pari.) Bornm. ,species
616,Airopsis,,,,genus
616,Airopsis,(Pari.),,(Pari.) Nym. ,species
616,Aizoon,,,,genus
616,Aizoon,hispanicum,,,species
616,Alisma,,,,genus
616,Alisma,Michalet,,Michalet ,species
616,Alisma,L.,,L. ,species
616,Alisma,Gmel.,,Gmel. ,species
617,Alisma,FLORE,,FLORE ,species
617,Alisma,Ehrh.,,Ehrh. ,species
617,Alisma,Whit.,,Whit. ,species
617,Alisma,L.,,L. ,species
617,Alisma,L.,,L. ,species
617,Allium,,,,genus
617,Allium,Ledeb.,,Ledeb. ,species
617,Allium,L.,,L. ,species
617,Allium,Feinbr.,,Feinbr. ,species
617,Allium,Guss.,,Guss. ,species
617,Allium,W.,,W. Barb. ,species
617,Allium,Bornm.,,Bornm. ,species
617,Allium,Gomb.,,Gomb. ,species
617,Allium,Thiéb.,,Thiéb. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,L.,,L. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,Boiss.,,Boiss. et Reut. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,Tineo,,Tineo ,species
617,Allium,Boiss.,,Boiss. et Gaill. ,species
617,Allium,Feinbr.,,Feinbr. ,species
617,Allium,Sibth.,,Sibth. et Smith ,species
617,Allium,syriaci,,syriaci Feinbr. ,species
617,Allium,C.,,C. A. Mey. ,species
617,Allium,Feinbr.,,Feinbr. ,species
617,Allium,dumetorum,,,species
617,Allium,Rech.,,Rech. ,species
617,Allium,Zucc.,,Zucc. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,Oppenh.,,Oppenh. ,species
617,Allium,d'Urv.,,d'Urv. ,species
617,Allium,Nabelek,,Nabelek ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,Zucc.,,Zucc. ,species
617,Allium,Post,,Post ,species
617,Allium,Boiss.,,Boiss. et Noë ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,Siehe,,Siehe ,species
617,Allium,Boiss.,,Boiss. et Hausskn. ,species
617,Allium,Post,,Post ,species
617,Allium,Ledeb.,,Ledeb. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,Cyr.,,Cyr. ,species
617,Allium,L.,,L. ,species
617,Allium,Reut.,,Reut. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,Rech.,,Rech. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,L.,,L. ,species
617,Allium,L.,,L. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,L.,,L. ,species
617,Allium,Moût.,,Moût. ,species
617,Allium,Rech.,,Rech. fil. ,species
617,Allium,Moût.,,Moût. ,species
617,Allium,Zucc.,,Zucc. ,species
617,Allium,L.,,L. ,species
617,Allium,ﬁoiss.,,ﬁoiss. ,species
617,Allium,Gomb.,,Gomb. ,species
617,Allium,L.,,L. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,Zucc.,,Zucc. ,species
617,Allium,L.,,L. ,species
617,Allium,Boiss.,,Boiss. et Hausskn. ,species
617,Allium,L.,,L. ,species
617,Allium,Boiss.,,Boiss. ,species
617,Allium,Boiss.,,Boiss. et Ky ,species
617,Allium,L.,,L. ,species
617,Allium,Eig,,Eig ,species
617,Allium,Cyr.,,Cyr. ,species
617,Allium,L.,,L. ,species
617,Allium,Tineo,,Tineo ,species
617,Allium,Regel,,Regel ,species
617,Allium,Boiss.,,Boiss. et Noë ,species
617,Alnus,,,,genus
617,Alnus,Decne,,Decne ,species
617,Aloe,,,,genus
617,Aloe,L.,,L. ,species
617,Alopecurus,,,,genus
617,Alopecurus,L.,,L. ,species
617,Alopecurus,Boiss.,,Boiss. ,species
617,Alopecurus,Poir.,,Poir. ,species
617,Alopecurus,(Ail.),,(Ail.) Vill. ,species
617,Alopecurus,Post,,Post ,species
617,Alopecurus,L.,,L. ,species
617,Alopecurus,Huds.,,Huds. ,species
617,Alopecurus,Hornem,,Hornem ,species
617,Alopecurus,L.,,L. ,species
617,Alopecurus,(Willd.),,(Willd.) Pali. ,species
617,Alopecurus,Pers.,,Pers. ,species
617,Alsine,,,,genus
617,Alsine,Boiss.,,Boiss. ,species
617,Alsine,Fenzl,,Fenzl ,species
617,Alsine,Fenzl,,Fenzl ,species
617,Alsine,C.,,C. A. Mey. ,species
617,Alsine,Boiss.,,Boiss. ,species
617,Alsine,(L.),,(L.) Fenzl ,species
617,Alsine,Boiss.,,Boiss. ,species
617,Alsine,L.,,L. ,species
617,Alsine,Boiss.,,Boiss. ,species
617,Alsine,Boiss.,,Boiss. ,species
617,Alsine,(Sibth.,,(Sibth. et Smith) Fenzl ,species
617,Alsine,(Lab.),,(Lab.) Fenzl ,species
617,Alsine,Fenzl,,Fenzl ,species
617,Alsine,Gay,,Gay ,species
617,Alsine,(L.),,(L.) Crantz ,species
617,Alsine,(Sibth.,,(Sibth. et Smith) Boiss. ,species
617,Alternanthera,,,,genus
617,Alternanthera,(Lam.),,(Lam.) Voss. ,species
617,Alternanthera,(L.),,(L.) R. Br. ,species
617,Alternanthera,(Lam.),,(Lam.) Niehls. ,species
618,,FLORE,,FLORE ,species
618,Amaranthus,,,,genus
618,Amaranthus,L.,,L. ,species
618,Amaranthus,Lam.,,Lam. ,species
618,Amaranthus,Loisel.,,Loisel. ,species
618,Amaranthus,G.,,G. Wats. ,species
618,Amaranthus,L.,,L. ,species
618,Amaranthus,L.,,L. ,species
618,Amaranthus,Willd.,,Willd. ,species
618,Amaranthus,L.,,L. ,species
618,Amaranthus,L.,,L. ,species
618,Amaranthus,Desf.,,Desf. ,species
618,Amaranthus,L.,,L. ,species
618,Amaranthus,L.,,L. ,species
618,Amaranthus,L.,,L. ,species
618,Amaranthus,L.,,L. ,species
618,Amaranthus,L.,,L. ,species
618,Amaranthus,L.,,L. ,species
618,Amaranthus,Bertol.,,Bertol. ,species
618,Amaranthus,L.,,L. ,species
618,Amaranthus,L.,,L. ,species
618,Amaryllis,,,,genus
618,Amaryllis,Labili.,,Labili. ,species
618,Amaryllis,Pall.,,Pall. ,species
618,Ammochloa,,,,genus
618,Ammochloa,M.,,M. Bieb. ,species
618,Ammochloa,Boiss.,,Boiss. ,species
618,Ammochloa,Bal.,,Bal. ,species
618,Ammophila,,,,genus
618,Ammophila,(L.),,(L.) Link ,species
618,Ammophila,Host,,Host ,species
618,Anabasis,,,,genus
618,Anabasis,Del.,,Del. ,species
618,Anabasis,L.,,L. ,species
618,Anabasis,Forsk.,,Forsk. ,species
618,Anabasis,Bge,,Bge ,species
618,Anabasis,Kar.,,Kar. et Kir. ,species
618,Anabasis,Dingier,,Dingier ,species
618,Anabasis,Moqu.,,Moqu. ,species
618,Anabasis,L.,,L. fil. ,species
618,Anacamptis,,,,genus
618,Anacamptis,(L.),,(L.) L. C. Rich. ,species
618,Androcymbium,,,,genus
618,Androcymbium,(Boiss.),,(Boiss.) Baker ,species
618,Andropogon,,,,genus
618,Andropogon,(Lam.,,(Lam. et D.C.) Rœm. ,species
618,Andropogon,Edgw.,,Edgw. ,species
618,Andropogon,L.,,L. ,species
618,Andropogon,L.,,L. ,species
618,Andropogon,L.,,L. ,species
618,Andropogon,L.,,L. ,species
618,Andropogon,L.,,L. ,species
618,Andropogon,Boiss.,,Boiss. ,species
618,Andropogon,Vis.,,Vis. ,species
618,Andropogon,L.,,L. ,species
618,Andropogon,Host,,Host ,species
618,Ankyropetalum,,,,genus
618,Ankyropetalum,Boiss.,,Boiss. ,species
618,Ankyropetalum,Schult.,,Schult. ,species
618,Ankyropetalum,Boiss.,,Boiss. ,species
618,Ankyropetalum,Fenzl,,Fenzl ,species
618,Anagramme,,,,genus
618,Anagramme,(L.),,(L.) Link ,species
618,Anthistiria,,,,genus
618,Anthistiria,Boiss.,,Boiss. ,species
618,Anthistiria,L.,,L. fil. ,species
618,Anthoxanthum,,,,genus
618,Anthoxanthum,L.,,L. ,species
618,Antinoria,,,,genus
618,Antinoria,Pari.,,Pari. ,species
618,Apera,,,,genus
618,Apera,(L.),,(L.) Beauv. ,species
618,Arceuthobium,,,,genus
618,Arceuthobium,(D.C.),,(D.C.) M. Bieb. ,species
618,Arceuthos,,,,genus
618,Arceuthos,(Lab.),,(Lab.) Ant. et Ky ,species
618,Arenaria,,,,genus
618,Arenaria,Peyron,,Peyron ,species
618,Arenaria,Soleirol,,Soleirol ,species
618,Arenaria,Boiss.,,Boiss. ,species
618,Arenaria,Decne,,Decne ,species
618,Arenaria,Guss.,,Guss. ,species
618,Arenaria,Lab.,,Lab. ,species
618,Arenaria,Schreb.,,Schreb. ,species
618,Arenaria,Vill.,,Vill. ,species
618,Arenaria,L.,,L. ,species
618,Arenaria,Guss.,,Guss. ,species
618,Arenaria,otica,,otica Ky ,species
618,Arenaria,D;C.,,D;C. ,species
618,Arenaria,L.,,L. ,species
618,Arenaria,Ledeb.,,Ledeb. ,species
618,Arenaria,Sibth.,,Sibth. et Smith ,species
618,Arenaria,Sibth.,,Sibth. et Smith ,species
618,Arenaria,Boiss.,,Boiss. et Heldr. ,species
618,Arenaria,Sibth.,,Sibth. et Smith ,species
618,Arenaria,d'Urv.,,d'Urv. ,species
618,Arenaria,L.,,L. ,species
618,Arenaria,Labili.,,Labili. ,species
618,Arenaria,Bunge,,Bunge ,species
618,Arenaria,L.,,L. ,species
618,Arenaria,Ser.,,Ser. ,species
618,Arenaria,Fenzl,,Fenzl ,species
618,Arenaria,Boiss.,,Boiss. ,species
618,Arenaria,Schreb.,,Schreb. ,species
618,Arisarum,,,,genus
618,Arisarum,Schott,,Schott ,species
618,Arisarum,Schott,,Schott ,species
618,Arisarum,Targ.-Tozz.,,Targ.-Tozz. ,species
618,Aristella,,,,genus
618,Aristella,(L.),,(L.) Bertol. ,species
618,Aristida,,,,genus
618,Aristida,L.,,L. ,species
618,Aristida,Desf.,,Desf. ,species
618,Aristida,Poir.,,Poir. ,species
618,Aristida,Tausch,,Tausch ,species
618,Aristida,Forsk.,,Forsk. ,species
619,Aristida,FLORE,,FLORE ,species
619,Aristida,L.,,L. ,species
619,Aristida,Decne,,Decne ,species
619,Aristolochia,,,,genus
619,Aristolochia,Desf.,,Desf. ,species
619,Aristolochia,Jaub.,,Jaub. et Spach ,species
619,Aristolochia,Jaub.,,Jaub. et Spach ,species
619,Aristolochia,L.,,L. ,species
619,Aristolochia,Sibth.,,Sibth. et Sm. ,species
619,Aristolochia,Boiss.,,Boiss. ,species
619,Aristolochia,Boiss.,,Boiss. ,species
619,Aristolochia,L.,,L. ,species
619,Arrhenatherum,,,,genus
619,Arrhenatherum,Beauv.,,Beauv. ,species
619,Arrhenatherum,(L.),,(L.) Mert. et Koch ,species
619,Arrhenatherum,Boiss.,,Boiss. ,species
619,Arrhenatherum,Boiss.,,Boiss. ,species
619,Arthrocnemum,,,,genus
619,Arthrocnemum,Loscos,,Loscos et Pardo ,species
619,Arthrocnemum,(L.),,(L.) Moq. ,species
619,Arthrocnemum,(Del.),,(Del.) Ung.-Sternb. ,species
619,Arum,,,,genus
619,Arum,L.,,L. ,species
619,Arum,Ky,,Ky ,species
619,Arum,C.,,C. A. Mey. ,species
619,Arum,Sibth.,,Sibth. et Smith ,species
619,Arum,Stev.,,Stev. ,species
619,Arum,Schott,,Schott ,species
619,Arum,Boiss.,,Boiss. ,species
619,Arum,Banks,,Banks et Sol. ,species
619,Arum,Mill.,,Mill. ,species
619,Arum,Boiss.,,Boiss. ,species
619,Arum,M.,,M. Bieb. ,species
619,Arum,Boiss.,,Boiss. ,species
619,Arum,Blume,,Blume ,species
619,Arum,Boiss.,,Boiss. ,species
619,Arum,Blume,,Blume ,species
619,Arum,Blume,,Blume ,species
619,Arundo,,,,genus
619,Arundo,L.,,L. ,species
619,Arundo,L.,,L. ,species
619,Arundo,L.,,L. ,species
619,Arundo,Schrad.,,Schrad. ,species
619,Arundo,Desf.,,Desf. ,species
619,Arundo,L.,,L. ,species
619,Arundo,Turra,,Turra ,species
619,Arundo,Turra,,Turra ,species
619,Arundo,Hall.,,Hall. fil. ,species
619,Asarum,hypocistis,,hypocistis L. ,species
619,Asparagus,,,,genus
619,Asparagus,L.,,L. ,species
619,Asparagus,L.,,L. ,species
619,Asparagus,L.,,L. ,species
619,Asparagus,Baker,,Baker ,species
619,Asparagus,Forsk.,,Forsk. ,species
619,Asparagus,Bunge,,Bunge ,species
619,Asphodeline,,,,genus
619,Asphodeline,(Bertol.),,(Bertol.) J. Gay ,species
619,Asphodeline,Boiss.,,Boiss. ,species
619,Asphodeline,(Zoh.),,(Zoh.) Moût. ,species
619,Asphodeline,Gay,,Gay ,species
619,Asphodeline,J.,,J. Gay ,species
619,Asphodeline,(Scop.),,(Scop.) Reichenb. ,species
619,Asphodeline,(L.),,(L.) Reichenb. ,species
619,Asphodeline,Post,,Post ,species
619,Asphodeline,(Pall.),,(Pall.) Kunth ,species
619,Asphodeline,(Fisch.),,(Fisch.) Ledeb. ,species
619,Asphodelusi,,,,genus
619,Asphodelusi,Brot.,,Brot. ,species
619,Asphodelusi,Bertol.,,Bertol. ,species
619,Asphodelusi,L.,,L. ,species
619,Asphodelusi,Stev.,,Stev. ,species
619,Asphodelusi,Scop.,,Scop. ,species
619,Asphodelusi,L.,,L. ,species
619,Asphodelusi,Salzm.,,Salzm. et Viv. ,species
619,Asphodelusi,L.,,L. ,species
619,Asphodelusi,Pali.,,Pali. ,species
619,Aspidium,,,,genus
619,Aspidium,Rosenstock,,Rosenstock ,species
619,Asplenium,,,,genus
619,Asplenium,L.,,L. ,species
619,Asplenium,Boiss.,,Boiss. ,species
619,Asplenium,L.,,L. ,species
619,Asplenium,Bernh.,,Bernh. ,species
619,Asplenium,Godet,,Godet et Reut. ,species
619,Asplenium,L.,,L. ,species
619,Asplenium,(D.C.),,(D.C.) A. Bange ,species
619,Asplenium,L.,,L. ,species
619,Asplenium,L.,,L. ,species
619,Athyrium,,,,genus
619,Athyrium,(L.),,(L.) Roth ,species
619,Atraphaxis,,,,genus
619,Atraphaxis,Jaub.,,Jaub. et Spach ,species
619,Atraphaxis,L.,,L. ,species
619,Atriplex,,,,genus
619,Atriplex,Boiss.,,Boiss. ,species
619,Atriplex,Post,,Post ,species
619,Atriplex,Post,,Post ,species
619,Atriplex,Boiss.,,Boiss. ,species
619,Atriplex,L.,,L. ,species
619,Atriplex,L.,,L. ,species
619,Atriplex,L.,,L. ,species
619,Atriplex,Bunge,,Bunge ,species
619,Atriplex,L.,,L. ,species
619,Atriplex,Boiss.,,Boiss. ,species
619,Atriplex,Boiss.,,Boiss. ,species
619,Atriplex,L.,,L. ,species
619,Atriplex,C.,,C. A. Mey. ,species
619,Atriplex,Boiss.,,Boiss. ,species
619,Atriplex,Moq.,,Moq. ,species
619,Atriplex,L.,,L. ,species
620,Atriplex,FLORE,,FLORE ,species
620,Atriplex,L.,,L. ,species
620,Atriplex,L.,,L. ,species
620,Atriplex,Viv.,,Viv. ,species
620,Atriplex,L.,,L. ,species
620,Atriplex,Boiss.,,Boiss. et Noë ,species
620,Atriplex,Moqu.,,Moqu. ,species
620,Atriplex,Moût.,,Moût. ,species
620,Atropis,,,,genus
620,Atropis,(Hornem.),,(Hornem.) Griseb. ,species
620,Atropis,(L.),,(L.) Rupr. ,species
620,Avena,,,,genus
620,Avena,Vahl,,Vahl ,species
620,Avena,Potter,,Potter ,species
620,Avena,Dur.,,Dur. ,species
620,Avena,Presl,,Presl ,species
620,Avena,L.,,L. ,species
620,Avena,L.,,L. ,species
620,Avena,L.,,L. ,species
620,Avena,L.,,L. ,species
620,Avena,Stev.,,Stev. ,species
620,Avena,Schrad.,,Schrad. ,species
620,Avena,M.,,M. Bieb. ,species
620,Avena,L.,,L. ,species
620,Avena,L.,,L. ,species
620,Avena,L.,,L. ,species
620,Avena,Steud.,,Steud. ,species
620,Axyris,ceratoides,,ceratoides L. ,species
620,Baldingera,colorata,,colorata FI. Witt. ,species
620,Bassia,,,,genus
620,Bassia,(Bo,,(Bo s.) Maire et Weiller ,species
620,Bassia,(Schrad.),,(Schrad.) O. Kuntze ,species
620,Bassia,Pali.),,Pali.) O. Kuntze ,species
620,Bassia,(Boiss.),,(Boiss.) O. Kuntze ,species
620,Bassia,L.),,L.) Murr. ,species
620,Beckmannia,,,,genus
620,Beckmannia,(L.),,(L.) Host ,species
620,Behen,vulgaris,,vulgaris Mœnch ,species
620,Bellevalia,,,,genus
620,Bellevalia,(Gyr.),,(Gyr.) Nées ,species
620,Bellevalia,Boiss.,,Boiss. ,species
620,Bellevalia,Pabot,,Pabot et Moût. ,species
620,Bellevalia,Boiss.,,Boiss. ,species
620,Bellevalia,Moût.,,Moût. ,species
620,Bellevalia,Post,,Post ,species
620,Bellevalia,Boiss.,,Boiss. ,species
620,Bellevalia,Feinbr.,,Feinbr. ,species
620,Bellevalia,Boiss.,,Boiss. et Ky ,species
620,Bellevalia,Feinbr.,,Feinbr. ,species
620,Bellevalia,Feinbr.,,Feinbr. ,species
620,Bellevalia,Boiss.,,Boiss. ,species
620,Beta,,,,genus
620,Beta,L.,,L. ,species
620,Beta,L.,,L. ,species
620,Biarum,,,,genus
620,Flore,,,,genus
620,Flore,Thiéb.,,Thiéb. ,species
620,Flore,(J.,,(J. E. Hook.) Boiss. ,species
620,Flore,Moût.,,Moût. ,species
620,Flore,Blume,,Blume ,species
620,Flore,(Schott),,(Schott) Engler ,species
620,Flore,(Schott),,(Schott) Engler ,species
620,Flore,Schott,,Schott ,species
620,Bilderdykia,,,,genus
620,Bilderdykia,(L.),,(L.) Dumort. ,species
620,Blechnum,,,,genus
620,Blechnum,(L.),,(L.) Roth. ,species
620,Blitum,,,,genus
620,Blitum,(L.),,(L.) Reichenb. ,species
620,Blitum,L.,,L. ,species
620,Blysmus,,,,genus
620,Blysmus,(L.),,(L.) Panzer ,species
620,Bœrhavia,,,,genus
620,Bœrhavia,plumbaginea,,,species
620,Boissiera,,,,genus
620,Boissiera,(Hochstt.),,(Hochstt.) Steud. ,species
620,Boissiera,(Trin.),,(Trin.) Hackel ,species
620,Bolanthus,,,,genus
620,Bolanthus,(Boiss.),,(Boiss.) Bark. ,species
620,Bolanthus,(Boiss.),,(Boiss.) Bark. ,species
620,Bolanthus,(Lab.),,(Lab.) Bark. ,species
620,Bothriochloa,,,,genus
620,Bothriochloa,(L.),,(L.) Mansfeld ,species
620,Brachiaria,,,,genus
620,Brachiaria,(Sibth.,,(Sibth. et Smith) Gmel. ,species
620,Brachiaria,(Forsk.),,(Forsk.) Stapf ,species
620,Brachypodium,,,,genus
620,Brachypodium,(L.),,(L.) Beauv< ,species
620,Brachypodium,(L.),,(L.) Beauv. ,species
620,Brachypodium,(L.),,(L.) Roem. et Schult. ,species
620,Brachypodium,(Huds.),,(Huds.) Beauv. ,species
620,Briza,,,,genus
620,Briza,L.,,L. ,species
620,Briza,M.,,M. Bieb. ,species
620,Briza,L.,,L. ,species
620,Briza,L.,,L. ,species
620,Briza,Sibth.,,Sibth. et Smith ,species
620,Bromus,,,,genus
620,Bromus,Tausch,,Tausch ,species
620,Bromus,Poir.,,Poir. ,species
620,Bromus,Poir.,,Poir. ,species
620,Bromus,Boiss.,,Boiss. et Heldr. ,species
620,Bromus,L.,,L. ,species
620,Bromus,A.,,A. Camus et R. Gomb. ,species
620,Bromus,Host,,Host ,species
620,Bromus,Desf.,,Desf. ,species
620,Bromus,Trin.,,Trin. ,species
620,Bromus,Ail.,,Ail. ,species
620,Bromus,L.,,L. ,species
620,Bromus,Rohde,,Rohde ,species
620,Bromus,Huds.,,Huds. ,species
620,Bromus,Presl,,Presl ,species
620,Bromus,(Hack.),,(Hack.) Boiss. ,species
621,Bromus,FLORE,,FLORE ,species
621,Bromus,Pari.,,Pari. ,species
621,Bromus,L.,,L. ,species
621,Bromus,Guss.,,Guss. ,species
621,Bromus,Thunb.,,Thunb. ,species
621,Bromus,Roth,,Roth ,species
621,Bromus,Desf.,,Desf. ,species
621,Bromus,L.,,L. ,species
621,Bromus,Desf.,,Desf. ,species
621,Bromus,L.,,L. ,species
621,Bromus,Payne,,Payne ,species
621,Bromus,Melderis,,Melderis ,species
621,Bromus,Mert.,,Mert. et Koch ,species
621,Bromus,L.,,L. ,species
621,Bromus,L.,,L. ,species
621,Bromus,L.,,L. ,species
621,Bromus,Roth,,Roth ,species
621,Bromus,L.,,L. ,species
621,Bromus,L.,,L. ,species
621,Bromus,L.,,L. ,species
621,Bromus,L.,,L. ,species
621,Bromus,Boiss.,,Boiss. et Bl. ,species
621,Bromus,L.,,L. ,species
621,Bromus,Boiss.,,Boiss. ,species
621,Bromus,Forsk.,,Forsk. ,species
621,Broussonetia,papyrifera,,papyrifera (L.) L'Hér. ,species
621,Buffonia,,,,genus
621,Buffonia,Sam.,,Sam. ,species
621,Buffonia,Boiss.,,Boiss. ,species
621,Buffonia,Gay,,Gay ,species
621,Buffonia,Decne,,Decne ,species
621,Buffonia,Dubois,,Dubois ,species
621,Buffonia,Vill.,,Vill. ,species
621,Buffonia,Boiss.,,Boiss. ,species
621,Bulbillaria,gageoides,,gageoides Zucc. ,species
621,Butomus,,,,genus
621,Butomus,L.,,L. ,species
621,Calamagrostis,,,,genus
621,Calamagrostis,(L.),,(L.) Roth ,species
621,Calamagrostis,(Schrad.),,(Schrad.) D.C. ,species
621,Calamagrostis,(Hall,,(Hall Fil.) Kœl. ,species
621,Calligonum,,,,genus
621,Calligonum,L'Hér.,,L'Hér. ,species
621,Calligonum,Jaub.,,Jaub. et Spach ,species
621,Cannabis,,,,genus
621,Cannabis,L.,,L. ,species
621,Carex,,,,genus
621,Carex,L.,,L. ,species
621,Carex,Ehrh.,,Ehrh. ,species
621,Carex,Heuff.,,Heuff. ,species
621,Carex,Wimm.,,Wimm. ,species
621,Carex,Hoppe,,Hoppe ,species
621,Carex,L.,,L. ,species
621,Carex,Druce,,Druce ,species
621,Carex,Huds.,,Huds. ,species
621,Carex,Stokes,,Stokes ,species
621,Carex,Stokes,Murr.,,echinata
621,Carex,Stokes,Desf.,,echinata
621,Carex,Stokes,Good.,,extensa
621,Carex,Stokes,Schreb.,,flacca
621,Carex,Stokes,Scop.,,glauca
621,Carex,Stokes,Curt.,,gracilis
621,Carex,Stokes,Vill.,,gynobasis
621,Carex,Stokes,Asso,,halleriana
621,Carex,Stokes,Willd.,,hispida
621,Carex,Stokes,L.,,leporina
621,Carex,Stokes,Scop.,,maxima
621,Carex,Stokes,Clarke,,mediterranea
621,Carex,Stokes,L.,,muricata
621,Carex,Stokes,Rebent.,,nemorosa
621,Carex,Stokes,Podp.,,otrubae
621,Carex,Stokes,Gay,,pachystylisj.
621,Carex,Stokes,F.,Schultz ,pairaei
621,Carex,Stokes,L.,,pallescens
621,Carex,Stokes,Good.,,paludosa
621,Carex,Stokes,Huds.,,pendula
621,Carex,Stokes,C.,A. Mey. ,phyllostachys
621,Carex,Stokes,L.,,pseudocyperus
621,Carex,Stokes,Poir.,,pubescens
621,Carex,Stokes,L.,,remota
621,Carex,Stokes,Gurt.,,riparia
621,Carex,Stokes,(L.),Simonk ,rufa
621,Carex,Stokes,Huds.,,silvatica
621,Carex,Stokes,Good.,,stellulata
621,Carex,Stokes,Wahlenb.,,stenophylla
621,Carex,Stokes,Senay,,subvùlpina
621,Carex,Stokes,L.,,vulpina
621,Caroxylon,,,,genus
621,Caroxylon,,(Cav.),Moqu. ,articulatum
621,Caroxylon,,Moqu.,,salicomicum
621,Carpinus,,,,genus
621,Carpinus,,Scop.,,duinensis
621,Carpinus,,Mill.,,orientalis
621,Carpobrotus,edulis,,edulis (L.) N. E. Br. ,species
621,Castanea,sativa,,sativa L. ,species
621,Catabrosa,,,,genus
621,Catabrosa,,(L.),Beauv. ,aquatica
621,Catabrosa,,(M.,Bieb.) Trin. ,humilis
621,Catapodium,,,,genus
