page_num,genus,epithet,infra,author,taxon rank
618,Aristida,,,,genus
618,Aristida,adscensionis,,,species
618,Aristida,caerulescens,,,species
618,Aristida,festucoides,,,species
618,Aristida,forskalei,,,species
618,Aristida,lanata,,,species
619,Aristida,plumosa,,,species
619,Aristida,pumila,,,species
619,Aristolochia,,,,genus
619,Aristolochia,altissima,,,species
619,Aristolochia,billiardieri,,,species
619,Aristolochia,bottae,,,species
619,Aristolochia,maurorum,,,species
619,Aristolochia,parvifolia,,,species
619,Aristolochia,pœcilantha,,,species
619,Aristolochia,scabridula,,,species
619,Aristolochia,sempervirens,,,species
619,Arrhenatherum,,,,genus
619,Arrhenatherum,avenaceum,,,species
619,Arrhenatherum,elatius,,,species
619,Arrhenatherum,kotschyi,,,species
619,Arrhenatherum,palaestinum,,,species
619,Arthrocnemum,,,,genus
619,Arthrocnemum,coralloides,,,species
619,Arthrocnemum,fruticosum,,,species
619,Arthrocnemum,glaucum,,,species
619,Arum,,,,genus
619,Arum,arisarum,,,species
619,Arum,conophalloides,,,species
619,Arum,detruncatum,,,species
619,Arum,dioscoridis,,,species
619,Arum,elongatum,,,species
619,Arum,gratum,,,species
619,Arum,hygrophilum,,,species
619,Arum,intortum,,,species
619,Arum,italicum,,,species
619,Arum,melanopus,,,species
619,Arum,orientale,,,species
619,Arum,palaestinum,,,species
619,Arum,rauwolfii,,,species
619,Arum,rupicola,,,species
619,Arum,spiculatum,,,species
619,Arum,syriacum,,,species
619,Arundo,,,,genus
619,Arundo,arenaria,,,species
619,Arundo,donax,,,species
619,Arundo,epigeios,,,species
619,Arundo,littorea,,,species
619,Arundo,•mauritanica,,,species
619,Arundo,phragmites,,,species
619,Arundo,pliniana,,,species
619,Arundo,plinii,,,species
619,Arundo,pseudophragmites,,,species
619,Asarum,,,,genus
619,Asparagus,,,,genus
619,Asparagus,acutifolius,,,species
619,Asparagus,aphyllus,,,species
619,Asparagus,officinalis,,,species
619,Asparagus,palaestinus,,,species
619,Asparagus,stipularis,,,species
619,Asparagus,trichophyllus,,,species
619,Asphodeline,,,,genus
619,Asphodeline,brevicaulis,,,species
619,Asphodeline,damascena,,,species
619,Asphodeline,edumea,,,species
619,Asphodeline,globiferaj.,,,species
619,Asphodeline,isthmocarpa,,,species
619,Asphodeline,liburnica,,,species
619,Asphodeline,lutea,,,species
619,Asphodeline,recurva,,,species
619,Asphodeline,taurica,,,species
619,Asphodeline,tenuior,,,species
619,Asphodelusi,,,,genus
619,Asphodelusi,aestivus,,,species
619,Asphodelusi,brevicaulis,,,species
619,Asphodelusi,fistulosus,,,species
619,Asphodelusi,inderiensis,,,species
619,Asphodelusi,liburnicus,,,species
619,Asphodelusi,luteus,,,species
619,Asphodelusi,microcarpus,,,species
619,Asphodelusi,ramosus,,,species
619,Asphodelusi,tauricus,,,species
619,Aspidium,,,,genus
619,Aspidium,libanoticum,,,species
619,Asplenium,,,,genus
619,Asplenium,adianthum-nigrum,,,species
619,Asplenium,bourgaei,,,species
619,Asplenium,ceterach,,,species
619,Asplenium,fontanum,,,species
619,Asplenium,haussknechtii,,,species
619,Asplenium,ruta-muraria,,,species
619,Asplenium,sagittatum,,,species
619,Asplenium,scolopendrium,,,species
619,Asplenium,trichomanes,,,species
619,Athyrium,,,,genus
619,Athyrium,filix-femina,,,species
619,Atraphaxis,,,,genus
619,Atraphaxis,billardieri,,,species
619,Atraphaxis,spinosa,,,species
619,Atriplex,,,,genus
619,Atriplex,alexandrina,,,species
619,Atriplex,amana,,,species
619,Atriplex,autrani,,,species
619,Atriplex,crystallina,,,species
619,Atriplex,glauca,,,species
619,Atriplex,halimus,,,species
619,Atriplex,hastata,,,species
619,Atriplex,heterosperma,,,species
619,Atriplex,hortensis,,,species
619,Atriplex,lasiantha,,,species
619,Atriplex,leucoclada,,,species
619,Atriplex,littoralis,,,species
619,Atriplex,micrantha,,,species
619,Atriplex,palaestina,,,species
619,Atriplex,parvifolia,,,species
619,Atriplex,patula,,,species
620,Atriplex,portulacoides,,,species
620,Atriplex,ro˛ea,,,species
620,Atriplex,stylosa,,,species
620,Atriplex,tatarica,,,species
620,Atriplex,thunbergifolia,,,species
620,Atriplex,turcomanica,,,species
620,Atriplex,zahlensis,,,species
620,Atropis,,,,genus
620,Atropis,convoluta,,,species
620,Atropis,distans,,,species
620,Avena,,,,genus
620,Avena,alba,,,species
620,Avena,barbata,,,species
620,Avena,clauda,,,species
620,Avena,convoluta,,,species
620,Avena,elatior,,,species
620,Avena,fatua,,,species
620,Avena,flavescens,,,species
620,Avena,fragilis,,,species
620,Avena,macra,,,species
620,Avena,orientalis,,,species
620,Avena,pilosa,,,species
620,Avena,pratensis,,,species
620,Avena,sativa,,,species
620,Avena,sterilis,,,species
620,Avena,wiestii,,,species
620,Axyris,,,,genus
620,Baldingera,,,,genus
620,Bassia,,,,genus
620,Bassia,arabica,,,species
620,Bassia,eriophora,,,species
620,Bassia,hyssopifolia,,,species
620,Bassia,monticola,,,species
620,Bassia,muricata,,,species
620,Beckmannia,,,,genus
620,Beckmannia,eruciformis,,,species
620,Behen,,,,genus
620,Bellevalia,,,,genus
620,Bellevalia,ciliata,,,species
620,Bellevalia,densiflora,,,species
620,Bellevalia,douini,,,species
620,Bellevalia,flexuosa,,,species
620,Bellevalia,hermonis,,,species
620,Bellevalia,longipes,,,species
620,Bellevalia,macrobotrys,,,species
620,Bellevalia,mosheovii,,,species
620,Bellevalia,nivalis,,,species
620,Bellevalia,palmyrensis,,,species
620,Bellevalia,stepporum,,,species
620,Bellevalia,trifoliata,,,species
620,Beta,,,,genus
620,Beta,maritima,,,species
620,Beta,vulgaris,,,species
620,Biarum,,,,genus
620,Flore,,,,genus
620,Flore,aleppicum,,,species
620,Flore,angustatum,,,species
620,Flore,auraniticum,,,species
620,Flore,bovei,,,species
620,Flore,carduchorum,,,species
620,Flore,pyrami,,,species
620,Flore,russellianum,,,species
620,Bilderdykia,,,,genus
620,Bilderdykia,convolvulus,,,species
620,Blechnum,,,,genus
620,Blechnum,spicant,,,species
620,Blitum,,,,genus
620,Blitum,rubrum,,,species
620,Blitum,virgatum,,,species
620,Blysmus,,,,genus
620,Blysmus,compressus,,,species
620,Bœrhavia,,,,genus
620,Bœrhavia,plumbaginea,,,species
620,Boissiera,,,,genus
620,Boissiera,bromoides,,,species
620,Boissiera,pumilio,,,species
620,Bolanthus,,,,genus
620,Bolanthus,filicaulis,,,species
620,Bolanthus,frankenioides,,,species
620,Bolanthus,hirsutus,,,species
620,Bothriochloa,,,,genus
620,Bothriochloa,ischaemum,,,species
620,Brachiaria,,,,genus
620,Brachiaria,eruciformis,,,species
620,Brachiaria,mutica,,,species
620,Brachypodium,,,,genus
620,Brachypodium,distachyum,,,species
620,Brachypodium,pinnatum,,,species
620,Brachypodium,ramosum,,,species
620,Brachypodium,sylvaticum,,,species
620,Briza,,,,genus
620,Briza,eragrostis,,,species
620,Briza,humilis,,,species
620,Briza,maxima,,,species
620,Briza,minor,,,species
620,Briza,spicata,,,species
620,Bromus,,,,genus
620,Bromus,aegyptiacus,,,species
620,Bromus,alopecuroides,,,species
620,Bromus,alopecuros,,,species
620,Bromus,anatolicus,,,species
620,Bromus,arvensis,,,species
620,Bromus,bikfayensis,,,species
620,Bromus,brachystachys,,,species
620,Bromus,contortus,,,species
620,Bromus,danthoniae,,,species
620,Bromus,dertonensis,,,species
620,Bromus,distachyos,,,species
620,Bromus,divaricatus,,,species
620,Bromus,erectus,,,species
620,Bromus,fasciculatus,,,species
620,Bromus,flabellatus,,,species
621,Bromus,gussonii,,,species
621,Bromus,hordeaceus,,,species
621,Bromus,intermedius,,,species
621,Bromus,japonicus,,,species
621,Bromus,lanceolatus,,,species
621,Bromus,macrpstachys,,,species
621,Bromus,madritensis,,,species
621,Bromus,maximus,,,species
621,Bromus,mollis,,,species
621,Bromus,oxyphlaeus,,,species
621,Bromus,palaestinus,,,species
621,Bromus,patulus,,,species
621,Bromus,pinnatus,,,species
621,Bromus,ramosus,,,species
621,Bromus,rigens,,,species
621,Bromus,rigidus,,,species
621,Bromus,rubens,,,species
621,Bromus,scoparius,,,species
621,Bromus,squarrosus,,,species
621,Bromus,sterilis,,,species
621,Bromus,syriacus,,,species
621,Bromus,tectorum,,,species
621,Bromus,tomentellus,,,species
621,Bromus,villosus,,,species
621,Broussonetia,,,,genus
621,Buffonia,,,,genus
621,Buffonia,ephedrina,,,species
621,Buffonia,kotschyana,,,species
621,Buffonia,macrospermaj.,,,species
621,Buffonia,multiceps,,,species
621,Buffonia,paniculata,,,species
621,Buffonia,tenuifolia,,,species
621,Buffonia,virgata,,,species
621,Bulbillaria,,,,genus
621,Butomus,,,,genus
621,Butomus,umbellatus,,,species
621,Calamagrostis,,,,genus
621,Calamagrostis,epigeios,,,species
621,Calamagrostis,littorea,,,species
621,Calamagrostis,pseudophragmites,,,species
621,Calligonum,,,,genus
621,Calligonum,comosum,,,species
621,Calligonum,tetrapterum,,,species
621,Cannabis,,,,genus
621,Cannabis,sativa,,,species
621,Carex,,,,genus
621,Carex,acuta,,,species
621,Carex,acutiformis,,,species
621,Carex,banatica,,,species
621,Carex,buekii,,,species
621,Carex,contigua,,,species
621,Carex,distans,,,species
621,Carex,diversicolor,,,species
621,Carex,divisa,,,species
621,Carex,divulsa,,,species
621,Carex,echinata,,,species
621,Carex,echinata,,,species
621,Carex,extensa,,,species
621,Carex,flacca,,,species
621,Carex,glauca,,,species
621,Carex,gracilis,,,species
621,Carex,gynobasis,,,species
621,Carex,halleriana,,,species
621,Carex,hispida,,,species
621,Carex,leporina,,,species
621,Carex,maxima,,,species
621,Carex,mediterranea,,,species
621,Carex,muricata,,,species
621,Carex,nemorosa,,,species
621,Carex,otrubae,,,species
621,Carex,pachystylisj.,,,species
621,Carex,pairaei,,,species
621,Carex,pallescens,,,species
621,Carex,paludosa,,,species
621,Carex,pendula,,,species
621,Carex,phyllostachys,,,species
621,Carex,pseudocyperus,,,species
621,Carex,pubescens,,,species
621,Carex,remota,,,species
621,Carex,riparia,,,species
621,Carex,rufa,,,species
621,Carex,silvatica,,,species
621,Carex,stellulata,,,species
621,Carex,stenophylla,,,species
621,Carex,subvùlpina,,,species
621,Carex,vulpina,,,species
621,Caroxylon,,,,genus
621,Caroxylon,articulatum,,,species
621,Caroxylon,salicomicum,,,species
621,Carpinus,,,,genus
621,Carpinus,duinensis,,,species
621,Carpinus,orientalis,,,species
621,Carpobrotus,,,,genus
621,Castanea,,,,genus
621,Catabrosa,,,,genus
621,Catabrosa,aquatica,,,species
621,Catabrosa,humilis,,,species
621,Catapodium,,,,genus
621,Catapodium,loliaceum,,,species
621,Catapodium,rigidum,,,species
621,Caulinia,,,,genus
621,Caulinia,fragilis,,,species
621,Caulinia,graminea,,,species
621,Cedrus,,,,genus
621,Cedrus,libanensis,,,species
621,Cedrus,libani,,,species
621,Cedrus,libanotica,,,species
621,Celosia,,,,genus
621,Celtis,,,,genus
621,Celtis,australis,,,species
621,Celtis,tournefortii,,,species
621,Cenchrus,,,,genus
622,Cenchrus,asperifolius,,,species
622,Cenchrus,capitatus,,,species
622,Cenchrus,ciliaris,,,species
622,Cephalanthera,,,,genus
622,Cephalanthera,damasonium,,,species
622,Cephalanthera,ensifolia,,,species
622,Cephalanthera,epipactoides,,,species
622,Cephalanthera,kurdica,,,species
622,Cephalanthera,longifolia,,,species
622,Cephalanthera,pallens,,,species
622,Cephalanthera,rubra,,,species
622,Gerastium,,,,genus
622,Gerastium,anomalum,,,species
622,Gerastium,brachypetalum,,,species
622,Gerastium,cerastoides,,,species
622,Gerastium,comatum,,,species
622,Gerastium,dichotomum,,,species
622,Gerastium,dubium,,,species
622,Gerastium,fragillimum,,,species
622,Gerastium,glaucum,,,species
622,Gerastium,glomeratum,,,species
622,Gerastium,glutinosum,,,species
622,Gerastium,illyricum,,,species
622,Gerastium,inflatum,,,species
622,Gerastium,kotschyi,,,species
622,Gerastium,luridum,,,species
622,Gerastium,pentandrum,,,species
622,Gerastium,perfoliatum,,,species
622,Gerastium,pumilum,,,species
622,Gerastium,rœseri,,,species
622,Gerastium,semidecandrum,,,species
622,Gerastium,tenue,,,species
622,Gerastium,˛rigynum,,,species
622,Gerastium,viscosum,,,species
622,Geterach,,,,genus
622,Geterach,officinarum,,,species
622,Cheilanthes,,,,genus
622,Cheilanthes,fragrans,,,species
622,Cheilanthes,pteridioides,,,species
622,Chenolea,,,,genus
622,Chenolea,arabica,,,species
622,Chenopodium,,,,genus
622,Chenopodium,album,,,species
622,Chenopodium,ambrosioides,,,species
622,Chenopodium,botrys,,,species
622,Chenopodium,foliosum,,,species
622,Chenopodium,murale,,,species
622,Chenopodium,opulifolium,,,species
622,Chenopodium,rubrum,,,species
622,Chenopodium,scoparium,,,species
622,Chenopodium,urbicum,,,species
622,Chenopodium,virgatum,,,species
622,Chenopodium,vulvaria,,,species
622,Chrysopogon,,,,genus
622,Chrysopogon,gryllus,,,species
622,Cladium,,,,genus
622,Cladium,mariscus,,,species
622,Colchicum,,,,genus
622,Colchicum,antilibanoticum,,,species
622,Colchicum,balansae,,,species
622,Colchicum,brachyphyllum,,,species
622,Colchicum,byzantinum,,,species
622,Colchicum,candidum,,,species
622,Colchicum,crocifolium,,,species
622,Colchicum,decaisnei,,,species
622,Colchicum,deserti,,,species
622,Colchicum,fasciculare,,,species
622,Colchicum,halepense,,,species
622,Colchicum,haussknechtii,,,species
622,Colchicum,hierosolymitarium,,,species
622,Colchicum,laetum,,,species
622,Colchicum,libanoticum,,,species
622,Colchicum,ritchii,,,species
622,Colchicum,steveni,,,species
622,Colchicum,tauri,,,species
622,Colchicum,tunicatum.,,,species
622,Colchicum,tuviae,,,species
622,Colpodium,,,,genus
622,Colpodium,humile,,,species
622,Comperia,,,,genus
622,Cornucopiae,,,,genus
622,Cornucopiae,alopecuroides,,,species
622,Cornucopiae,cucullatum,,,species
622,Cornucopiae,involucratum,,,species
622,Cornulaca,,,,genus
622,Cornulaca,setifera,,,species
622,Corrigiola,,,,genus
622,Corrigiola,littoralis,,,species
622,Corylus,,,,genus
622,Corylus,avellana,,,species
622,Corynephorus,,,,genus
622,Corynephorus,articulatus,,,species
622,Corynephorus,deschampsioides,,,species
622,Crithopsis,,,,genus
622,Crithopsis,delileana,,,species
622,Crocus,,,,genus
622,Crocus,aleppicus,,,species
622,Crocus,cancellatus,,,species
622,Crocus,cilicicus,,,species
622,Crocus,damascenus,,,species
622,Crocus,dispathaceus,,,species
622,Crocus,edulis,,,species
622,Crocus,elwesii,,,species
622,Crocus,gaillardoti,,,species
622,Crocus,graveolens,,,species
622,Crocus,haussknechtii,,,species
622,Crocus,hermoneus,,,species
622,Crocus,hyemalis,,,species
622,Crocus,kotschyanus,,,species
622,Crocus,libanoticus,,,species
623,Crocus,macrobolbos,,,species
623,Crocus,moabiticus,,,species
623,Crocus,ochroleucus,,,species
623,Crocus,palaestinus,,,species
623,Crocus,sativus,,,species
623,Crocus,syriacus,,,species
623,Crocus,thiebauti,,,species
623,Crocus,vitellinus,,,species
623,Crocus,zonatusj.,,,species
623,Crypsis,,,,genus
623,Crypsis,aculeata,,,species
623,Crypsis,alopecuroides,,,species
623,Crypsis,factorovskyi,,,species
623,Crypsis,schœnoides,,,species
623,Ctenopsis,,,,genus
623,Ctenopsis,patens,,,species
623,Ctenopsis,pectinella,,,species
623,Cucubalus,,,,genus
623,Cucubalus,aegyptiacus,,,species
623,Cucubalus,baccifer,,,species
623,Cucubalus,behen,,,species
623,Cucubalus,inflatus,,,species
623,Cucubalus,italiens,,,species
623,Cucubalus,polygonoides,,,species
623,Cucubalus,venosus,,,species
623,Cupressus,,,,genus
623,Cupressus,sempervirens,,,species
623,Çutandia,,,,genus
623,Çutandia,dichotoma,,,species
623,Çutandia,maritima,,,species
623,Çutandia,memphitica,,,species
623,Çutandia,philistaea,,,species
623,Cymbopogon,,,,genus
623,Cymbopogon,arriani,,,species
623,Cymbopogon,olivieri,,,species
623,Cymbopogon,schoenanthus,,,species
623,Cymodocea,,,,genus
623,Cymodocea,aequorea,,,species
623,Cymodocea,major,,,species
623,Cymodocea,nodosa,,,species
623,Cynocrambe,,,,genus
623,Cynodon,,,,genus
623,Cynodon,dactylon,,,species
623,Cynomorium,,,,genus
623,Cynomorium,coccineum,,,species
623,Cynosurus,,,,genus
623,Cynosurus,aegyptius,,,species
623,Cynosurus,aureus,,,species
623,Cynosurus,callitrichus,,,species
623,Cynosurus,coloratus,,,species
623,Cynosurus,durus,,,species
623,Cynosurus,echinatus,,,species
623,Cynosurus,effusus,,,species
623,Cynosurus,elegans,,,species
623,Cyperus,,,,genus
623,Cyperus,alopecuroides,,,species
623,Cyperus,alternifolius,,,species
623,Cyperus,blancheanus,,,species
623,Cyperus,capitatus,,,species
623,Cyperus,difformis,,,species
623,Cyperus,distachyos,,,species
623,Cyperus,esculentus,,,species
623,Cyperus,flavescens,,,species
623,Cyperus,fuscus,,,species
623,Cyperus,glaber,,,species
623,Cyperus,globosus,,,species
623,Cyperus,junciformis,,,species
623,Cyperus,kalli,,,species
623,Cyperus,laevigatus,,,species
623,Cyperus,longus,,,species
623,Cyperus,michelianus,,,species
623,Cyperus,mucronatus,,,species
623,Cyperus,mundtii,,,species
